Date,Open,High,Low,Close,Volume,Adj Close
2007/6/11,1507.64,1538.71,1492.65,1532.91,2975814000,1532.91
2007/6/4,1536.28,1540.53,1487.41,1507.67,3034900000,1507.67
2007/5/29,1515.55,1540.56,1510.06,1536.34,2953637500,1536.34
2007/5/21,1522.75,1532.43,1505.18,1515.73,3018380000,1515.73
2007/5/14,1505.76,1522.75,1498.34,1522.75,2918038000,1522.75
2007/5/7,1505.57,1513.8,1491.42,1505.85,2805676000,1505.85
2007/4/30,1494.07,1510.34,1476.7,1505.62,3090694000,1505.62
2007/4/23,1484.33,1498.02,1473.74,1494.07,2978394000,1494.07
2007/4/16,1452.84,1484.74,1452.84,1484.35,3001118000,1484.35
2007/4/9,1443.77,1453.11,1433.91,1452.85,2654060000,1452.85
2007/4/2,1420.83,1444.88,1416.37,1443.76,2692797500,1443.76
2007/3/26,1436.11,1437.65,1408.9,1420.86,2837362000,1420.86
2007/3/19,1386.95,1438.89,1386.95,1436.11,2901376000,1436.11
2007/3/12,1402.8,1409.34,1363.98,1386.95,3224692000,1386.95
2007/3/5,1387.11,1410.15,1373.97,1402.84,3123586000,1402.84
2007/2/26,1451.04,1456.95,1380.87,1387.17,3599964000,1387.17
2007/2/20,1455.53,1461.57,1448.36,1451.19,2368890000,1451.19
2007/2/12,1438,1457.97,1431.44,1455.54,2527498000,1455.54
2007/2/5,1448.33,1452.99,1433.44,1438.06,2686990000,1438.06
2007/1/29,1422.03,1449.33,1418.46,1448.39,2779552000,1448.39
2007/1/22,1430.47,1440.69,1416.96,1422.18,2783864000,1422.18
2007/1/16,1430.73,1435.27,1424.21,1430.5,2722427500,1430.5
2007/1/8,1409.26,1431.23,1403.97,1430.73,2822146000,1430.73
2007/1/3,1418.03,1429.42,1405.75,1409.71,3117673300,1409.71
2006/12/26,1410.75,1427.72,1410.45,1418.3,1541112500,1418.3
2006/12/18,1427.08,1431.81,1410.28,1410.76,2328566000,1410.76
2006/12/11,1409.81,1431.63,1404.75,1427.09,2707922000,1427.09
2006/12/4,1396.67,1418.27,1396.67,1409.84,2686182000,1409.84
2006/11/27,1400.95,1406.3,1377.83,1396.71,2989828000,1396.71
2006/11/20,1401.17,1407.89,1397.85,1400.95,2053727500,1400.95
2006/11/13,1380.58,1403.76,1378.8,1401.2,2761356000,1401.2
2006/11/6,1364.27,1388.92,1364.27,1380.9,2657402000,1380.9
2006/10/30,1377.3,1381.95,1360.98,1364.3,2692108000,1364.3
2006/10/23,1368.58,1389.45,1363.94,1377.34,2712532000,1377.34
2006/10/16,1365.61,1372.87,1356.87,1368.6,2526124000,1368.6
2006/10/9,1349.58,1366.63,1343.57,1365.62,2365916000,1365.62
2006/10/2,1335.82,1353.79,1327.1,1349.59,2639458000,1349.59
2006/9/25,1314.78,1340.28,1311.58,1335.85,2560806000,1335.85
2006/9/18,1319.85,1328.53,1310.94,1314.78,2409864000,1314.78
2006/9/11,1298.86,1324.65,1290.93,1319.66,2688896000,1319.66
2006/9/5,1310.94,1314.67,1292.13,1298.92,2225772500,1298.92
2006/8/28,1295.09,1312.03,1293.97,1311.01,1952878000,1311.01
2006/8/21,1302.3,1302.49,1289.82,1295.09,1831910000,1295.09
2006/8/14,1266.67,1302.3,1266.67,1302.3,2299788000,1302.3
2006/8/7,1279.31,1283.74,1261.3,1266.74,2293082000,1266.74
2006/7/31,1278.53,1292.92,1265.71,1279.36,2571830000,1279.36
2006/7/24,1240.25,1280.42,1240.25,1278.55,2560298000,1278.55
2006/7/17,1236.2,1262.56,1224.54,1240.29,2475962000,1240.29
2006/7/10,1265.46,1274.06,1228.45,1236.2,2285754000,1236.2
2006/7/3,1270.06,1280.38,1263.13,1265.48,1819212500,1265.48
2006/6/26,1244.5,1276.3,1237.59,1270.2,2367602000,1270.2
2006/6/19,1251.54,1257.96,1237.17,1244.5,2255366000,1244.5
2006/6/12,1252.27,1258.64,1219.29,1251.54,2737928000,1251.54
2006/6/5,1288.16,1288.16,1235.18,1252.3,2682616000,1252.3
2006/5/30,1280.04,1290.68,1259.38,1288.22,2381012500,1288.22
2006/5/22,1267.03,1280.54,1245.34,1280.16,2512808000,1280.16
2006/5/15,1291.19,1297.88,1256.28,1267.03,2648372000,1267.03
2006/5/8,1325.76,1326.7,1290.38,1291.24,2335326000,1291.24
2006/5/1,1310.61,1326.53,1303.46,1325.76,2392390000,1325.76
2006/4/24,1311.28,1316.04,1295.57,1310.61,2435666000,1310.61
2006/4/17,1289.12,1318.16,1280.74,1311.28,2348590000,1311.28
2006/4/10,1295.51,1300.74,1282.96,1289.12,1990310000,1289.12
2006/4/3,1302.88,1314.07,1294.18,1295.5,2285182000,1295.5
2006/3/27,1302.95,1310.15,1291.84,1294.87,2170618000,1294.87
2006/3/20,1307.25,1310.88,1295.81,1302.95,2094204000,1302.95
2006/3/13,1281.58,1310.45,1281.58,1307.25,2274080000,1307.25
2006/3/6,1287.23,1288.23,1268.42,1281.42,2250934000,1281.42
2006/2/27,1289.43,1297.57,1278.66,1287.23,2260408000,1287.23
2006/2/21,1287.24,1294.17,1281.33,1289.43,2100980000,1289.43
2006/2/13,1266.99,1289.47,1258.34,1287.24,2197072000,1287.24
2006/2/6,1264.03,1274.56,1253.61,1266.99,2337512000,1266.99
2006/1/30,1283.72,1287.94,1261.02,1264.03,2485592000,1264.03
2006/1/23,1261.49,1286.38,1259.42,1283.72,2592450000,1283.72
2006/1/17,1287.61,1287.79,1260.92,1261.49,2425750000,1261.49
2006/1/9,1285.45,1294.9,1282.78,1287.61,2321112000,1287.61
2006/1/3,1248.29,1286.09,1245.74,1285.45,2487450000,1285.45
2005/12/27,1268.66,1271.83,1246.59,1248.29,1447217500,1248.29
2005/12/19,1267.32,1270.51,1257.21,1268.66,1888996000,1268.66
2005/12/12,1259.37,1275.8,1255.52,1267.32,2235374000,1267.32
2005/12/5,1265.08,1272.89,1250.91,1259.37,2121000000,1259.37
2005/11/28,1268.25,1268.44,1249.39,1265.08,2280068000,1265.08
2005/11/21,1248.27,1270.64,1246.9,1268.25,1779777500,1268.25
2005/11/14,1234.72,1249.58,1226.41,1248.27,2226412000,1248.27
2005/11/7,1220.14,1235.7,1215.05,1234.72,2063738000,1234.72
2005/10/31,1198.41,1224.7,1198.41,1220.14,2488110000,1220.14
2005/10/24,1179.59,1204.01,1178.89,1198.41,2350556000,1198.41
2005/10/17,1186.57,1197.3,1170.55,1179.59,2408668000,1179.59
2005/10/10,1195.9,1196.52,1168.2,1186.57,2305280000,1186.57
2005/10/3,1228.81,1233.34,1181.92,1195.9,2380760000,1195.9
2005/9/26,1215.29,1229.57,1211.11,1228.81,2075822000,1228.81
2005/9/19,1237.91,1237.91,1205.35,1215.29,2268336000,1215.29
2005/9/12,1241.48,1242.6,1224.85,1237.91,2247794000,1237.91
2005/9/6,1218.02,1243.13,1218.02,1241.48,1986932500,1241.48
2005/8/29,1205.1,1227.29,1201.07,1218.02,1950290000,1218.02
2005/8/22,1219.71,1228.96,1204.23,1205.1,1668590000,1205.1
2005/8/15,1230.4,1236.24,1215.93,1219.71,1721880000,1219.71
2005/8/8,1226.42,1242.69,1222.67,1230.39,1904968000,1230.39
2005/8/1,1234.18,1245.86,1225.62,1226.42,1934294000,1226.42
2005/7/25,1233.68,1245.15,1228.15,1234.18,1877768000,1234.18
2005/7/18,1227.92,1236.56,1221.13,1233.68,1916710000,1233.68
2005/7/11,1211.86,1233.16,1211.86,1227.92,1871184000,1227.92
2005/7/5,1194.44,1212.73,1183.55,1211.86,1885635000,1211.86
2005/6/27,1191.57,1204.07,1188.3,1194.44,1796724000,1194.44
2005/6/20,1216.96,1219.59,1191.45,1191.57,1941440000,1191.57
2005/6/13,1198.11,1219.55,1194.51,1216.96,1876670000,1216.96
2005/6/6,1196.02,1208.85,1191.09,1198.11,1720456000,1198.11
2005/5/31,1198.78,1205.64,1191.03,1196.02,1773022500,1196.02
2005/5/23,1189.28,1199.56,1185.96,1198.78,1627978000,1198.78
2005/5/16,1154.05,1191.22,1153.64,1189.28,1883610000,1189.28
2005/5/9,1171.35,1178.87,1146.18,1154.05,1953106000,1154.05
2005/5/2,1156.85,1178.62,1154.71,1171.35,2031568000,1171.35
2005/4/25,1152.12,1164.8,1139.19,1156.85,2090184000,1156.85
2005/4/18,1142.62,1159.95,1136.15,1152.12,2178972000,1152.12
2005/4/11,1181.2,1190.17,1141.92,1142.62,2119976000,1142.62
2005/4/4,1172.79,1191.88,1167.72,1181.2,1861984000,1181.2
2005/3/28,1171.42,1189.8,1163.69,1172.92,2089900000,1172.92
2005/3/21,1189.65,1189.65,1168.7,1171.42,1975625000,1171.42
2005/3/14,1200.08,1210.54,1182.78,1189.65,1706090000,1189.65
2005/3/7,1222.12,1229.11,1198.15,1200.08,1554146000,1200.08
2005/2/28,1211.37,1224.76,1198.13,1222.12,1665028000,1222.12
2005/2/22,1201.59,1212.15,1184.16,1211.37,1572115000,1211.37
2005/2/14,1205.3,1212.44,1197.35,1201.59,1487736000,1201.59
2005/2/7,1203.03,1208.38,1191.54,1205.3,1465690000,1205.3
2005/1/31,1171.36,1203.47,1171.36,1203.03,1625228000,1203.03
2005/1/24,1167.87,1177.5,1163.75,1171.36,1596660000,1171.36
2005/1/18,1184.52,1195.98,1167.82,1167.87,1607750000,1167.87
2005/1/10,1186.19,1194.78,1175.64,1184.52,1477400000,1184.52
2005/1/3,1211.92,1217.8,1182.16,1186.19,1603540000,1186.19
2004/12/27,1210.13,1217.33,1204.92,1211.92,889520000,1211.92
2004/12/20,1194.2,1213.66,1193.36,1210.13,1313350000,1210.13
2004/12/13,1188,1207.97,1188,1194.2,1761040000,1194.2
2004/12/6,1191.17,1192.41,1173.79,1188,1496380000,1188
2004/11/29,1182.65,1197.46,1172.37,1191.17,1609280000,1191.17
2004/11/22,1170.34,1186.62,1167.89,1182.65,1118795000,1182.65
2004/11/15,1184.17,1188.46,1169.19,1170.34,1497040000,1170.34
2004/11/8,1166.17,1184.17,1162.32,1184.17,1447680000,1184.17
2004/11/1,1130.2,1170.87,1127.6,1166.17,1665900000,1166.17
2004/10/25,1095.74,1131.4,1090.29,1130.2,1587360000,1130.2
2004/10/18,1108.2,1117.96,1094.25,1095.74,1587820000,1095.74
2004/10/11,1122.14,1127.01,1102.06,1108.2,1388940000,1108.2
2004/10/4,1131.5,1142.05,1120.19,1122.14,1421640000,1122.14
2004/9/27,1110.11,1131.64,1101.29,1131.5,1478640000,1131.5
2004/9/20,1128.55,1131.54,1108.05,1110.11,1288840000,1110.11
2004/9/13,1123.92,1130.14,1119.82,1128.55,1259360000,1128.55
2004/9/7,1113.63,1125.26,1113.62,1123.92,1273300000,1123.92
2004/8/30,1107.77,1120.8,1094.72,1113.63,1033194000,1113.63
2004/8/23,1098.35,1109.68,1092.82,1107.77,1035120000,1107.77
2004/8/16,1064.8,1100.26,1064.8,1098.35,1241160000,1098.35
2004/8/9,1063.97,1079.04,1060.72,1064.8,1264440000,1064.8
2004/8/2,1101.72,1108.6,1062.23,1063.97,1380380000,1063.97
2004/7/26,1086.2,1103.73,1078.78,1101.72,1481360000,1101.72
2004/7/19,1101.39,1116.27,1083.56,1086.2,1492700000,1086.2
2004/7/12,1112.81,1119.6,1101.07,1101.39,1327060000,1101.39
2004/7/6,1125.38,1125.38,1108.72,1112.81,1299825000,1112.81
2004/6/28,1134.43,1144.2,1123.06,1125.38,1356820000,1125.38
2004/6/21,1135.02,1146.34,1124.37,1134.43,1431640000,1134.43
2004/6/14,1136.47,1138.96,1122.16,1135.02,1298200000,1135.02
2004/6/7,1122.5,1142.18,1122.5,1136.47,1209875000,1136.47
2004/6/1,1120.68,1129.17,1113.32,1122.5,1209350000,1122.5
2004/5/24,1093.56,1123.95,1090.74,1120.68,1352540000,1120.68
2004/5/17,1095.7,1105.93,1079.36,1093.56,1360260000,1093.56
2004/5/10,1098.7,1102.77,1076.32,1095.7,1579360000,1095.7
2004/5/3,1107.3,1127.74,1098.63,1098.7,1573120000,1098.7
2004/4/26,1140.6,1146.56,1107.23,1107.3,1631580000,1107.3
2004/4/19,1134.56,1142.77,1116.03,1140.6,1532860000,1140.6
2004/4/12,1139.32,1147.78,1120.75,1134.61,1425960000,1134.61
2004/4/5,1141.81,1150.57,1134.52,1139.32,1367500000,1139.32
2004/3/29,1108.06,1144.81,1108.06,1141.81,1497700000,1141.81
2004/3/22,1109.78,1115.27,1087.16,1108.06,1445820000,1108.06
2004/3/15,1120.57,1125.76,1102.61,1109.78,1483600000,1109.78
2004/3/8,1156.86,1159.94,1105.87,1120.57,1536120000,1120.57
2004/3/1,1144.94,1163.23,1143.78,1156.86,1394320000,1156.86
2004/2/23,1144.11,1151.68,1134.43,1144.94,1441800000,1144.94
2004/2/17,1145.81,1158.98,1139,1144.11,1455325000,1144.11
2004/2/9,1142.76,1158.89,1138.7,1145.81,1440040000,1145.81
2004/2/2,1131.13,1142.79,1124.44,1142.76,1551020000,1142.76
2004/1/26,1141.55,1155.38,1122.38,1131.13,1710520000,1131.13
2004/1/20,1139.83,1150.51,1134.62,1141.55,1677675000,1141.55
2004/1/12,1121.86,1139.83,1115.19,1139.83,1607360000,1139.83
2004/1/5,1108.48,1131.92,1108.48,1121.86,1673340000,1121.86
2003/12/29,1095.89,1118.85,1095.89,1108.48,1063025000,1108.48
2003/12/22,1088.66,1098.47,1086.14,1095.89,817782500,1095.89
2003/12/15,1074.14,1091.06,1068,1088.66,1549520000,1088.66
2003/12/8,1061.5,1074.76,1053.41,1074.14,1358520000,1074.14
2003/12/1,1058.2,1074.3,1058.2,1061.5,1385780000,1061.5
2003/11/24,1035.28,1060.63,1035.28,1058.2,1055355000,1058.2
2003/11/17,1050.35,1050.35,1031.2,1035.28,1331060000,1035.28
2003/11/10,1053.21,1063.65,1043.46,1050.35,1298900000,1050.35
2003/11/3,1050.71,1062.39,1044.88,1053.21,1418400000,1053.21
2003/10/27,1028.91,1053.09,1028.91,1050.71,1538440000,1050.71
2003/10/20,1039.32,1048.57,1018.32,1028.91,1468480000,1028.91
2003/10/13,1038.06,1053.79,1036.57,1039.32,1320640000,1039.32
2003/10/6,1029.85,1048.28,1026.27,1038.06,1250920000,1038.06
2003/9/29,996.85,1039.31,990.36,1029.85,1472620000,1029.85
2003/9/22,1036.3,1036.3,996.08,996.85,1427800000,996.85
2003/9/15,1018.63,1040.29,1013.59,1036.3,1382022000,1036.3
2003/9/8,1021.39,1032.41,1007.71,1018.63,1373760000,1018.63
2003/9/2,1008.01,1029.34,1005.73,1021.39,1516300000,1021.39
2003/8/25,993.06,1008.85,983.57,1008.01,1062420000,1008.01
2003/8/18,990.67,1011.01,990.67,993.06,1271000000,993.06
2003/8/11,977.59,992.5,974.21,990.67,1037294000,990.67
2003/8/4,980.15,985.75,960.84,977.59,1327460000,977.59
2003/7/28,998.68,1004.59,978.86,980.15,1445600000,980.15
2003/7/21,993.32,998.89,975.63,998.68,1402620000,998.68
2003/7/14,998.14,1015.41,978.6,993.32,1531220000,993.32
2003/7/7,985.7,1010.43,983.63,998.14,1458240000,998.14
2003/6/30,976.22,995,962.1,985.7,1335650000,985.7
2003/6/23,995.69,995.69,973.8,976.22,1380160000,976.22
2003/6/16,988.61,1015.33,988.61,995.69,1508520000,995.69
2003/6/9,987.76,1002.74,972.59,988.61,1385420000,988.61
2003/6/2,963.59,1007.69,963.59,987.76,1652340000,987.76
2003/5/27,933.22,965.38,927.33,963.59,1616400000,963.59
2003/5/19,944.3,944.3,912.05,933.22,1397660000,933.22
2003/5/12,933.41,948.65,929.3,944.3,1442580000,944.3
2003/5/5,930.08,939.61,919.72,933.41,1466700000,933.41
2003/4/28,898.81,930.56,898.81,930.08,1507782000,930.08
2003/4/21,893.58,919.74,886.7,898.81,1480200000,898.81
2003/4/14,868.3,896.77,868.3,893.58,1402350000,893.58
2003/4/7,878.85,904.89,862.76,868.3,1288000000,868.3
2003/3/31,863.5,885.89,843.68,878.85,1425520000,878.85
2003/3/24,895.79,895.79,858.09,863.5,1281200000,863.5
2003/3/17,833.27,895.9,827.17,895.79,1610346000,895.79
2003/3/10,828.89,841.39,788.9,833.27,1532180000,833.27
2003/3/3,841.15,852.34,811.23,828.89,1293180000,828.89
2003/2/24,848.17,848.17,818.54,841.15,1349680000,841.15
2003/2/18,834.89,852.87,831.48,848.17,1229675000,848.17
2003/2/10,829.69,843.02,806.29,834.89,1339920000,834.89
2003/2/3,855.7,864.64,826.7,829.69,1373720000,829.69
2003/1/27,861.4,868.72,840.34,855.7,1515846000,855.7
2003/1/21,901.78,906,859.71,861.4,1553837500,861.4
2003/1/13,927.57,935.05,899.02,901.78,1420120000,901.78
2003/1/6,908.59,932.89,908.32,927.57,1498880000,927.57
2002/12/30,875.4,911.25,869.45,908.59,1126575000,908.59
2002/12/23,895.74,903.89,873.62,875.4,762477500,875.4
2002/12/16,889.48,911.22,880.32,895.76,1427646000,895.76
2002/12/9,912.23,912.23,888.48,889.48,1295720000,889.48
2002/12/2,936.31,954.28,895.96,912.23,1436120000,912.23
2002/11/25,930.55,941.82,912.1,936.31,1277840000,936.31
2002/11/18,909.83,937.28,893.09,930.55,1635840000,930.55
2002/11/11,894.74,910.21,872.05,909.83,1374520000,909.83
2002/11/4,900.96,925.66,891.62,894.74,1517480000,894.74
2002/10/28,897.65,907.44,867.91,900.96,1485260000,900.96
2002/10/21,884.39,902.94,873.06,897.65,1526214000,897.65
2002/10/14,835.32,886.68,828.37,884.39,1588958000,884.39
2002/10/7,800.58,843.27,768.63,835.32,1868864000,835.32
2002/9/30,827.37,851.93,794.1,800.58,1736420000,800.58
2002/9/23,845.39,856.6,817.38,827.37,1572028000,827.37
2002/9/16,889.81,902.68,839.09,845.39,1453560000,845.39
2002/9/9,893.92,924.02,877.05,889.81,1125240000,889.81
2002/9/3,916.07,916.07,870.5,893.92,1311925000,893.92
2002/8/26,940.86,955.82,903.33,916.07,1134440000,916.07
2002/8/19,928.77,965,927.21,940.86,1281180000,940.86
2002/8/12,908.64,935.38,876.2,928.77,1327680000,928.77
2002/8/5,864.24,913.95,833.44,908.64,1474320000,908.64
2002/7/29,852.84,911.64,852.84,864.24,1772880000,864.24
2002/7/22,847.76,854.13,775.68,852.84,2337088000,852.84
2002/7/15,921.39,926.52,842.07,847.75,2275080000,847.75
2002/7/8,989.03,993.56,900.94,921.39,1607616000,921.39
2002/7/1,989.82,994.46,934.87,989.03,1368925000,989.03
2002/6/24,989.14,1005.88,952.92,989.82,1821238000,989.82
2002/6/17,1007.27,1040.83,985.65,989.14,1330540000,989.14
2002/6/10,1027.53,1039.04,981.63,1007.27,1437764000,1007.27
2002/6/3,1067.14,1070.74,1012.49,1027.53,1406760000,1027.53
2002/5/28,1083.82,1085.98,1054.26,1067.14,1160550000,1067.14
2002/5/20,1106.59,1106.59,1075.64,1083.82,1080980000,1083.82
2002/5/13,1054.99,1106.59,1053.9,1106.59,1290860000,1106.59
2002/5/6,1073.43,1088.92,1048.96,1054.99,1260840000,1054.99
2002/4/29,1076.32,1091.42,1063.46,1073.43,1408640000,1073.43
2002/4/22,1125.17,1125.17,1076.31,1076.32,1367020000,1076.32
2002/4/15,1111.01,1133,1099.41,1125.17,1276580000,1125.17
2002/4/8,1122.73,1131.76,1102.42,1111.01,1313260000,1111.01
2002/4/1,1147.39,1147.84,1119.49,1122.73,1168260000,1122.73
2002/3/25,1148.7,1154.45,1131.61,1147.39,1152300000,1147.39
2002/3/18,1166.16,1173.94,1139.48,1148.7,1262380000,1148.7
2002/3/11,1164.31,1173.03,1151.01,1166.16,1314260000,1166.16
2002/3/4,1131.78,1172.76,1130.93,1164.31,1522860000,1164.31
2002/2/25,1089.84,1131.79,1089.84,1131.78,1383820000,1131.78
2002/2/19,1104.18,1104.18,1074.36,1089.84,1355350000,1089.84
2002/2/11,1096.22,1124.72,1094.68,1104.18,1220240000,1104.18
2002/2/4,1122.2,1122.2,1077.78,1096.22,1539040000,1096.22
2002/1/28,1133.28,1138.63,1081.66,1122.2,1588520000,1122.2
2002/1/22,1127.58,1139.5,1117.43,1133.28,1422175000,1133.28
2002/1/14,1145.6,1148.81,1124.45,1127.58,1373840000,1127.58
2002/1/7,1172.51,1176.97,1145.45,1145.6,1306000000,1145.6
2001/12/31,1161.02,1176.55,1136.23,1172.51,1256625000,1172.51
2001/12/24,1144.89,1164.64,1144.62,1161.02,756117500,1161.02
2001/12/17,1123.09,1152.44,1122.66,1144.89,1456760000,1144.89
2001/12/10,1158.31,1158.31,1114.53,1123.09,1370780000,1123.09
2001/12/3,1139.45,1173.62,1125.78,1158.31,1404560000,1158.31
2001/11/26,1150.34,1163.38,1125.51,1139.45,1312160000,1139.45
2001/11/19,1138.65,1152.45,1129.78,1150.34,1021650000,1150.34
2001/11/12,1120.31,1148.28,1098.32,1138.65,1319400000,1138.65
2001/11/5,1087.2,1135.75,1087.2,1120.31,1329260000,1120.31
2001/10/29,1104.61,1104.61,1053.61,1087.2,1239060000,1087.2
2001/10/22,1073.48,1110.61,1065.64,1104.61,1273620000,1104.61
2001/10/15,1091.65,1107.12,1057.24,1073.48,1249040000,1073.48
2001/10/8,1071.37,1099.16,1052.76,1091.65,1311036000,1091.65
2001/10/1,1040.94,1084.12,1026.76,1071.38,1405360000,1071.38
2001/9/24,965.8,1040.94,965.8,1040.94,1595600000,1040.94
2001/9/10,1085.78,1096.94,944.75,965.8,1950081600,965.8
2001/9/4,1133.58,1155.4,1082.12,1085.78,1336700000,1085.78
2001/8/27,1184.93,1186.85,1124.87,1133.58,974100000,1133.58
2001/8/20,1161.97,1185.15,1153.34,1184.93,1015860000,1184.93
2001/8/13,1190.16,1198.79,1156.07,1161.97,979500000,1161.97
2001/8/6,1214.35,1214.35,1169.55,1190.16,1002680000,1190.16
2001/7/30,1205.82,1226.27,1200.41,1214.35,1107360000,1214.35
2001/7/23,1210.85,1215.22,1165.54,1205.82,1139100000,1205.82
2001/7/16,1215.68,1225.04,1196.14,1210.85,1221720000,1210.85
2001/7/9,1190.59,1218.54,1168.46,1215.68,1241860000,1215.68
2001/7/2,1224.42,1239.78,1188.74,1190.59,935502500,1190.59
2001/6/25,1225.35,1237.29,1204.64,1224.38,1314152000,1224.38
2001/6/18,1214.36,1240.24,1207.71,1225.35,1276524000,1225.35
2001/6/11,1264.96,1264.96,1203.03,1214.36,1189730000,1214.36
2001/6/4,1260.67,1286.62,1256.36,1264.96,966200000,1264.96
2001/5/29,1277.89,1278.42,1245.96,1260.67,1106550000,1260.67
2001/5/21,1291.96,1315.93,1276.42,1277.89,1099780000,1277.89
2001/5/14,1245.67,1296.48,1241.02,1291.96,1164340000,1291.96
2001/5/7,1266.61,1270,1240.79,1245.67,1010120000,1245.67
2001/4/30,1253.05,1272.93,1232,1266.61,1202060000,1266.61
2001/4/23,1242.98,1253.07,1207.38,1253.05,1173840000,1253.05
2001/4/16,1183.5,1253.71,1167.38,1242.98,1353580000,1242.98
2001/4/9,1128.43,1183.51,1126.38,1183.5,1201175000,1183.5
2001/4/2,1160.33,1169.51,1091.99,1128.43,1340278000,1128.43
2001/3/26,1139.83,1183.35,1136.26,1160.33,1255380000,1160.33
2001/3/19,1150.53,1180.56,1081.19,1139.83,1359450000,1139.83
2001/3/12,1233.42,1233.42,1148.64,1150.53,1358072000,1150.53
2001/3/5,1234.18,1267.42,1228.42,1233.42,1070640000,1233.42
2001/2/26,1245.86,1272.76,1214.5,1234.18,1211820000,1234.18
2001/2/20,1301.53,1307.16,1215.44,1245.86,1229475000,1245.86
2001/2/12,1314.76,1336.62,1293.18,1301.53,1135100000,1301.53
2001/2/5,1349.47,1363.55,1309.98,1314.76,1082720000,1314.76
2001/1/29,1354.92,1383.37,1348.72,1349.47,1133080000,1349.47
2001/1/22,1342.54,1369.75,1333.84,1354.95,1212320000,1354.95
2001/1/16,1318.32,1354.55,1313.33,1342.54,1351900000,1342.54
2001/1/8,1298.35,1333.21,1276.29,1318.55,1258100000,1318.55
2001/1/2,1320.28,1350.24,1274.62,1298.35,1642975000,1298.35
2000/12/26,1305.97,1340.1,1301.64,1320.28,987500000,1320.28
2000/12/18,1312.15,1346.44,1254.07,1305.95,1294680000,1305.95
2000/12/11,1369.89,1389.05,1305.38,1312.15,1220660000,1312.15
2000/12/4,1315.18,1380.33,1310.23,1369.89,1177780000,1369.89
2000/11/27,1341.77,1362.5,1294.9,1315.23,951626000,1315.23
2000/11/20,1367.72,1367.72,1321.89,1341.77,865242500,1341.77
2000/11/13,1365.98,1395.96,1328.62,1367.72,1068320000,1367.72
2000/11/6,1428.76,1438.46,1365.97,1365.98,958920000,1365.98
2000/10/30,1379.58,1433.4,1376.86,1426.69,1185020000,1426.69
2000/10/23,1396.93,1415.64,1337.81,1379.58,1182220000,1379.58
2000/10/16,1374.17,1408.47,1305.79,1396.93,1216780000,1396.93
2000/10/9,1408.99,1409.69,1327.08,1374.17,1152120000,1374.17
2000/10/2,1436.52,1454.82,1397.06,1408.99,1128580000,1408.99
2000/9/25,1448.72,1461.69,1419.44,1436.51,1133400000,1436.51
2000/9/18,1465.81,1467.77,1421.88,1448.72,1076460000,1448.72
2000/9/11,1494.5,1506.76,1460.22,1465.81,1048240000,1465.81
2000/9/5,1520.77,1520.77,1489.88,1494.5,945025000,1494.5
2000/8/28,1506.45,1530.09,1500.09,1520.77,834380000,1520.77
2000/8/21,1491.72,1513.47,1489.52,1506.45,788820000,1506.45
2000/8/14,1471.84,1499.47,1468.56,1491.72,870660000,1491.72
2000/8/7,1462.93,1490.33,1453.06,1471.84,935460000,1471.84
2000/7/31,1419.89,1462.93,1418.71,1462.93,987480000,1462.93
2000/7/24,1480.19,1485.88,1413.89,1419.89,1044380000,1419.89
2000/7/17,1509.98,1517.32,1477.91,1480.19,951320000,1480.19
2000/7/10,1478.9,1509.99,1470.48,1509.98,961560000,1509.98
2000/7/3,1454.6,1484.12,1439.56,1478.9,837550000,1478.9
2000/6/26,1441.48,1467.63,1434.63,1454.6,1119440000,1454.6
2000/6/19,1464.46,1488.93,1438.31,1441.48,966620000,1441.48
2000/6/12,1456.95,1483.62,1442.38,1464.46,980380000,1464.46
2000/6/5,1477.26,1477.28,1454.74,1456.95,856720000,1456.95
2000/5/30,1378.02,1483.23,1378.02,1477.26,981800000,1477.26
2000/5/22,1406.95,1411.65,1361.09,1378.02,919660000,1378.02
2000/5/15,1420.96,1470.4,1401.74,1406.95,858440000,1406.95
2000/5/8,1432.63,1432.63,1375.14,1420.96,900480000,1420.96
2000/5/1,1452.43,1481.51,1398.36,1432.63,940140000,1432.63
2000/4/24,1434.54,1482.94,1407.13,1452.43,1007000000,1452.43
2000/4/17,1356.56,1447.69,1346.5,1434.54,1052925000,1434.54
2000/4/10,1516.35,1527.19,1339.4,1356.56,1062540000,1356.56
2000/4/3,1498.58,1526.45,1416.41,1516.35,1109412000,1516.35
2000/3/27,1527.46,1534.63,1474.63,1498.58,1068560000,1498.58
2000/3/20,1464.47,1552.87,1446.06,1527.46,1038440000,1527.46
2000/3/13,1395.07,1477.33,1356.99,1464.47,1238060000,1464.47
2000/3/6,1409.17,1413.46,1346.62,1395.07,1161580000,1395.07
2000/2/28,1333.36,1410.88,1325.07,1409.17,1170760000,1409.17
2000/2/22,1346.09,1370.11,1329.15,1333.36,1063475000,1333.36
2000/2/14,1387.12,1407.72,1345.32,1346.09,1023060000,1346.09
2000/2/7,1424.37,1444.55,1378.89,1387.12,1020160000,1387.12
2000/1/31,1360.16,1435.91,1350.14,1424.37,1041000000,1424.37
2000/1/24,1441.36,1454.09,1356.2,1360.16,1106420000,1360.16
2000/1/18,1465.15,1465.71,1438.54,1441.36,1113750000,1441.36
2000/1/10,1441.47,1473,1427.08,1465.15,1033940000,1465.15
